id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action,verified,verification_note,gate_e_label,gate_e_note
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,Shoulders,P1,True,PASS,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_dumbbell_upright_shoulder_external_rotatio,Dumbbell Upright Shoulder External Rotatio,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Upright Shoulder External Rotatio, Dumbbell Upright Shoulder External Rotation.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,identical titles (case/punct only) -> true duplicate row
ea_dumbbell_upright_shoulder_external_rotation,Dumbbell Upright Shoulder External Rotation,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Upright Shoulder External Rotatio, Dumbbell Upright Shoulder External Rotation.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,identical titles (case/punct only) -> true duplicate row
ea_kettlebell_shoulder_extension,Kettlebell Shoulder Extension,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.",Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['posture'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_kettlebell_upright_row,Kettlebell Upright Row,Shoulders,P1,True,PASS,UPRIGHT_ROW,Purpose/Steps; Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_landmine_alternating_single_arm_press,Landmine Alternating Single Arm Press,Shoulders,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_landmine_seated_alternating_overhead_press,Landmine Seated Alternating Overhead Press,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_resistance_bands_facepull,Resistance Bands Facepull,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Band Face Pull, Resistance Bands Facepull.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"""Band"" vs ""Resistance Bands"" is synonym equipment naming for the identical movement"
ea_seated_dumbbell_neutral_grip_front_raises,Seated Dumbbell Neutral Grip Front Raises,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_upright_row_cable_resistance_band,Upright Row Cable Resistance Band,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_upright_row_dumbbell,Upright Row Dumbbell,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_upright_row_ez_bar,Upright Row Ez Bar,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives.",REAL,Title confirms upright-row movement pattern,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_arms_behind_back_chest_stretch,Arms Behind Back Chest Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_calve_stretch_foot_on_wall,Calve Stretch Foot on Wall,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: treatment words: ['heal'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_cobra_stretch,Cobra Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_cobra_stretch,Cobra Stretch,Stretching - Mobility,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.,REAL,Purpose attributes tightness to sitting/lifestyle,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_crescent_moon_pose_quad_stretch,Crescent Moon Pose Quad Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.; Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_crescent_moon_pose_quad_stretch,Crescent Moon Pose Quad Stretch,Stretching - Mobility,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.,REAL,Purpose attributes tightness to sitting/lifestyle,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_elbow_back_stretch,Elbow Back Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Elbow Back Stretch, Elbows Back Stretch.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.97), diff words: ['elbow', 'elbows']"
ea_elbows_back_stretch,Elbows Back Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Elbow Back Stretch, Elbows Back Stretch.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.97), diff words: ['elbow', 'elbows']"
ea_foam_roller_back,Foam Roller Back,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_foam_roller_calves,Foam Roller Calves,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Rewrite: 'Foam rolling can temporarily improve ankle/calf comfort and range of motion and can be used before ankle-demanding activity.'; State the direct effect of the exercise without ranking it against another method.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: comparative words: ['faster than'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_foam_roller_calves,Foam Roller Calves,Stretching - Mobility,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_foam_roller_lateral_quads,Foam Roller Lateral Quads,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Use neutral SMR wording; keep pressure tolerable and avoid rolling directly over joints. Do not equate pain with effectiveness.; Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; State: mild muscular effort/tension can be acceptable; sharp, radiating, joint or neurologic pain is a stop signal.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['one of the'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_forearms_stretch_on_wall,Forearms Stretch on Wall,Stretching - Mobility,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_half_neck_rolls,Half Neck Rolls,Stretching - Mobility,P1,True,PASS,NECK_SPECIALIZED,Purpose/Steps,Direct neck loading or large cervical motion is specialized and needs conservative progression and symptom screening.,"Start unloaded or very light, use controlled neutral-to-comfortable range, avoid forcing end range, and stop for sharp/radiating pain, numbness, tingling, dizziness or neurologic symptoms.",REAL,Title/Steps confirm specialized loaded-neck exercise,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_lats_stretch_on_wall,Lats Stretch on Wall,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_lying_knee_hugs_lower_back_stretch,Lying Knee Hugs Lower Back Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"The 'safest possible' claim was removed, but 'relieves compression' and 'first thing that helps a stiff back' remain treatment-like. Describe supported lumbar/hip flexion and gentle mobility instead.","Replace with relative, observable wording; safety depends on load, technique, symptoms, environment and individual capacity.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['sitting'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_lying_knees_to_floor_lower_back_stretch,Lying Knees to Floor Lower Back Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,The absolute safety wording is fixed. The comparative claim that rotation is lost faster than other directions remains unnecessary; describe the supported rotation directly.,"Replace with relative, observable wording; safety depends on load, technique, symptoms, environment and individual capacity.; State the direct effect of the exercise without ranking it against another method.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: comparative words: ['faster than'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_lying_knees_to_floor_lower_back_stretch,Lying Knees to Floor Lower Back Stretch,Stretching - Mobility,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,FALSE_POSITIVE,Gate E: comparative word matched but sentence does not compare this exercise to other exercises (programming/technique advice or self-referential form cue)
ea_overhead_triceps_stretch_side_angle,Overhead Triceps Stretch Side Angle,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Overhead Triceps Stretch Side Angle, Overhand Tricep Stretching Single Arm.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"Steps say ""Raise your right arm overhead"" -- confirms ""Overhead"" is correct and ""Overhand"" is a title typo, not a technique distinction"
ea_revolved_head_to_knee,Revolved Head to Knee,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.",REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: absolute/comparative words: ['almost nothing else'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_revolved_head_to_knee,Revolved Head to Knee,Stretching - Mobility,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters.",REAL,Comparative/superlative language confirmed in Purpose text,PERFORMANCE_CLAIM,Gate E: genuine unqualified comparative/exclusivity claim about training effect -- needs softening
ea_side_chest_stretch_on_wall,Side Chest Stretch on Wall,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.,REAL,Gate A vs SPTR_H3_REV2_ACTION_REGISTER_2026-08-15.md: lifestyle words: ['desk'],FALSE_POSITIVE,"Gate E: lifestyle/comparative trigger word matched in a non-causal, non-comparative sentence (setup mechanics, programming-timing advice, or hedged rationale)"
ea_standing_quadriceps_stretch,Standing Quadriceps Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Standing Quadriceps Stretch, Standing Quadriceps Stretch Side Angle.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['angle', 'side']"
ea_standing_quadriceps_stretch_side_angle,Standing Quadriceps Stretch Side Angle,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Standing Quadriceps Stretch, Standing Quadriceps Stretch Side Angle.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"differs only by camera/view/angle words: ['angle', 'side']"
ea_band_bent_over_one_arm_kickback,Band Bent Over One Arm Kickback,Triceps,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_barbell_lying_extension,Barbell Lying Extension,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Lying Extension, Barbell Lying Triceps Extension.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"""Triceps"" is a clarifying insert; lying-extension-to-forehead is inherently a triceps movement -- not a distinguishing claim"
ea_barbell_lying_triceps_extension,Barbell Lying Triceps Extension,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Lying Extension, Barbell Lying Triceps Extension.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"""Triceps"" is a clarifying insert; lying-extension-to-forehead is inherently a triceps movement -- not a distinguishing claim"
ea_barbell_lying_triceps_skull_crusher,Barbell Lying Triceps Skull Crusher,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Lying Triceps Skull Crusher, Barbell Lying Triceps Skull Crushers.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.99), diff words: ['crusher', 'crushers']"
ea_barbell_lying_triceps_skull_crushers,Barbell Lying Triceps Skull Crushers,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Barbell Lying Triceps Skull Crusher, Barbell Lying Triceps Skull Crushers.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"near-identical titles (ratio=0.99), diff words: ['crusher', 'crushers']"
ea_cable_neutral_grip_kickback,Cable Neutral Grip Kickback,Triceps,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_cable_reverse_grip_pushdown,Cable Reverse Grip Pushdown,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Cable Reverse Grip Pushdown, Cable Reverse Grip Triceps Push Down Straight Bar on Crossover, Cable Reverse Grip Triceps Pushdown Back Side Pov.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"""Straight Bar""/""Crossover""/""Back Side Pov"" name equipment-attachment and camera-view details, not a different technique -- same reverse-grip pushdown described identically and correctly throughout"
ea_cable_reverse_grip_triceps_push_down_straight_bar_on_crossover,Cable Reverse Grip Triceps Push Down Straight Bar on Crossover,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Cable Reverse Grip Pushdown, Cable Reverse Grip Triceps Push Down Straight Bar on Crossover, Cable Reverse Grip Triceps Pushdown Back Side Pov.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"""Straight Bar""/""Crossover""/""Back Side Pov"" name equipment-attachment and camera-view details, not a different technique -- same reverse-grip pushdown described identically and correctly throughout"
ea_cable_reverse_grip_triceps_pushdown_back_side_pov,Cable Reverse Grip Triceps Pushdown Back Side Pov,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Steps; Title↔Steps,"Steps are exactly identical to another differently named exercise: Cable Reverse Grip Pushdown, Cable Reverse Grip Triceps Push Down Straight Bar on Crossover, Cable Reverse Grip Triceps Pushdown Back Side Pov.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),LEGITIMATE_VARIANT,"""Straight Bar""/""Crossover""/""Back Side Pov"" name equipment-attachment and camera-view details, not a different technique -- same reverse-grip pushdown described identically and correctly throughout"
ea_dumbbell_seated_kickback,Dumbbell Seated Kickback,Triceps,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_dumbbell_standing_both_arms_kickback,Dumbbell Standing Both Arms Kickback,Triceps,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_floor_tricep_dip,Floor Tricep Dip,Triceps,P2,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_overhand_tricep_stretching_single_arm,Overhand Tricep Stretching Single Arm,Triceps,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Overhead Triceps Stretch Side Angle, Overhand Tricep Stretching Single Arm.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata.",REAL,Confirmed identical Steps text vs named sibling(s),DEDUP_CANDIDATE,"Steps say ""Raise your right arm overhead"" -- confirms ""Overhead"" is correct and ""Overhand"" is a title typo, not a technique distinction"
ea_3_leg_chatarunga_pose,3 Leg Chatarunga Pose,Yoga,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
ea_3_leg_dog_pose,3 Leg Dog Pose,Yoga,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.,REAL,,FALSE_POSITIVE,"Gate E: required safety/hedge language already present in live text, or matched phrase is not the claimed causal/spine cue -- see chat evidence 2026-08-15"
