id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,P1,True,PASS,JOINT_LOCK,Purpose; Purpose/Steps; Steps,"Uses 'lock' at a knee/elbow, which can be interpreted as forceful hyperextension.",Use 'fully extend without forceful hyperextension' or simply 'straighten under control'.
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,P1,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps; Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.
ea_dumbbell_shoulder_extension,Dumbbell Shoulder Extension,Shoulders,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps; Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,Shoulders,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Make the comparison conditional: 'A single-arm setup may let some users find a more comfortable path.' Add 'stop if you feel pinching at the front/top of the shoulder.'
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,Shoulders,P1,True,PASS,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_dumbbell_standing_palms_in_press,Dumbbell Standing Palms in Press,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_dumbbell_upright_shoulder_external_rotatio,Dumbbell Upright Shoulder External Rotatio,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Upright Shoulder External Rotatio, Dumbbell Upright Shoulder External Rotation.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_dumbbell_upright_shoulder_external_rotation,Dumbbell Upright Shoulder External Rotation,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Dumbbell Upright Shoulder External Rotatio, Dumbbell Upright Shoulder External Rotation.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_jump_rope_face_pull,Jump Rope Face Pull,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_kettlebell_shoulder_extension,Kettlebell Shoulder Extension,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.",Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_kettlebell_silverback_shrug,Kettlebell Silverback Shrug,Shoulders,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.
ea_kettlebell_upright_row,Kettlebell Upright Row,Shoulders,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,The Purpose↔Step height contradiction is fixed. Residual wording still says going higher is what 'turns this exercise into shoulder pain'. Use a comfortable range and stop earlier for pinching/pain; avoid a universal threshold-mechanism claim.,"Use one consistent cue: 'Raise only to a comfortable height, generally no higher than shoulder level; stop earlier if you feel pinching.'; Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment."
ea_kettlebell_upright_row,Kettlebell Upright Row,Shoulders,P1,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_kettlebell_upright_row,Kettlebell Upright Row,Shoulders,P1,True,PASS,UPRIGHT_ROW,Purpose/Steps; Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_landmine_alternating_single_arm_press,Landmine Alternating Single Arm Press,Shoulders,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_landmine_overhead_press,Landmine Overhead Press,Shoulders,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.
ea_landmine_seated_alternating_overhead_press,Landmine Seated Alternating Overhead Press,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_low_cable_overhead_flyes,Low Cable Overhead Flyes,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_one_arm_reverse_dumbbell_fly,One Arm Reverse Dumbbell Fly,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_plate_overhead_shrug,Plate Overhead Shrug,Shoulders,P1,True,PASS,JOINT_LOCK,Steps,"Uses 'lock' at a knee/elbow, which can be interpreted as forceful hyperextension.",Use 'fully extend without forceful hyperextension' or simply 'straighten under control'.
ea_plate_rear_delt_fly,Plate Rear Delt Fly,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,"REV2 changed this card, but the edit does not close every prior finding. Keep the unresolved prior action(s) below.",Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_plate_rear_delt_fly,Plate Rear Delt Fly,Shoulders,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.
ea_resistance_bands_facepull,Resistance Bands Facepull,Shoulders,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Band Face Pull, Resistance Bands Facepull.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_seated_dumbbell_neutral_grip_front_raises,Seated Dumbbell Neutral Grip Front Raises,Shoulders,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps; Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_seated_dumbbell_neutral_grip_front_raises,Seated Dumbbell Neutral Grip Front Raises,Shoulders,P2,True,PASS,SPINE_CUE,Purpose/Steps; Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_trap_bar_shrug,Trap Bar Shrug,Shoulders,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_upright_row_cable_resistance_band,Upright Row Cable Resistance Band,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_upright_row_dumbbell,Upright Row Dumbbell,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_upright_row_ez_bar,Upright Row Ez Bar,Shoulders,P1,False,NOT_VERIFIED,UPRIGHT_ROW,Purpose/Steps,Upright-row tolerance varies with shoulder anatomy and range; rigid height or pain claims should be avoided.,"Use a comfortable range, avoid forcing elbows high, and stop if there is pinching at the front/top of the shoulder; offer lateral-raise/cable alternatives."
ea_above_head_chest_stretch,Above Head Chest Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_across_chest_shoulder_stretch,Across Chest Shoulder Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_adductor_stretch_side_standing,Adductor Stretch Side Standing,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_armless_prayer_stretch,Armless Prayer Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_arms_behind_back_chest_stretch,Arms Behind Back Chest Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_back_stretch_dynamic,Back Stretch Dynamic,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_back_stretch_standing_with_bench,Back Stretch Standing with Bench,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_back_and_shoulder_stretch,Back and Shoulder Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_boat_stretch,Boat Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_both_arms_behind_on_wall_biceps_stretch,Both Arms Behind on Wall Biceps Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_calve_stretch_foot_on_wall,Calve Stretch Foot on Wall,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.
ea_chest_out_hands_behind_hold,Chest Out Hands Behind (hold),Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_cobra_stretch,Cobra Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_cobra_stretch,Cobra Stretch,Stretching - Mobility,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.
ea_crescent_moon_pose_quad_stretch,Crescent Moon Pose Quad Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.; Qualify the target: 'about ... if comfortable and controlled' or use available pain-free ROM.
ea_crescent_moon_pose_quad_stretch,Crescent Moon Pose Quad Stretch,Stretching - Mobility,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.
ea_crossover_kneeling_hip_flexor_stretch,Crossover Kneeling Hip Flexor Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_elbow_back_stretch,Elbow Back Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Elbow Back Stretch, Elbows Back Stretch.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_elbows_back_stretch,Elbows Back Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Elbow Back Stretch, Elbows Back Stretch.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_exercise_ball_seated_hamstring_stretch,Exercise Ball Seated Hamstring Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_extension_and_inclination_neck_stretch,Extension and Inclination Neck Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_extension_of_arms_in_vertical_stretch,Extension of Arms in Vertical Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_fixed_bar_stretch,Fixed Bar Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_foam_roller_back,Foam Roller Back,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_foam_roller_calves,Foam Roller Calves,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Rewrite: 'Foam rolling can temporarily improve ankle/calf comfort and range of motion and can be used before ankle-demanding activity.'; State the direct effect of the exercise without ranking it against another method.
ea_foam_roller_calves,Foam Roller Calves,Stretching - Mobility,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_foam_roller_lateral_quads,Foam Roller Lateral Quads,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Use neutral SMR wording; keep pressure tolerable and avoid rolling directly over joints. Do not equate pain with effectiveness.; Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; State: mild muscular effort/tension can be acceptable; sharp, radiating, joint or neurologic pain is a stop signal."
ea_foam_roller_quads,Foam Roller Quads-,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"State: mild muscular effort/tension can be acceptable; sharp, radiating, joint or neurologic pain is a stop signal."
ea_forearms_pull_with_opposite_hand_stretch,Forearms Pull with Opposite Hand Stretch,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Rewrite as a forearm-flexor/extensor mobility drill; persistent elbow pain should be assessed rather than treated by the card.; Keep the card inside fitness scope: describe the training target; add symptom-based stop/referral guidance instead of promising treatment.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_forearms_stretch_on_wall,Forearms Stretch on Wall,Stretching - Mobility,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_forearms_stretch_on_wall_fingers_facing_down,Forearms Stretch on Wall Fingers Facing Down,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,Purpose links the stretch to outer-elbow ache. Keep the target tissues and technique; avoid implying treatment for elbow pain.,"None specific. Retain the card, but it should still pass the global linter and image/equipment gate after the H3 generator is updated."
ea_front_shoulder_stretch_with_bar,Front Shoulder Stretch with Bar,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_half_neck_rolls,Half Neck Rolls,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"The 'safe version' wording was softened, but the copy still declares backward motion the direction most likely to cause discomfort for a stiff neck. Better: controlled symptom-free range; do not force end range.","Use: 'Move slowly through a comfortable, symptom-free range; do not force end range.' Avoid declaring one direction universally unsafe.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment."
ea_half_neck_rolls,Half Neck Rolls,Stretching - Mobility,P1,True,PASS,NECK_SPECIALIZED,Purpose/Steps,Direct neck loading or large cervical motion is specialized and needs conservative progression and symptom screening.,"Start unloaded or very light, use controlled neutral-to-comfortable range, avoid forcing end range, and stop for sharp/radiating pain, numbness, tingling, dizziness or neurologic symptoms."
ea_kneeling_hip_flexor_stretch,Kneeling Hip Flexor Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_lats_stretch_on_wall,Lats Stretch on Wall,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_lying_bent_knee_cross_glutes_stretch,Lying Bent Knee Cross Glutes Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_lying_bent_knee_cross_glutes_stretch,Lying Bent Knee Cross Glutes Stretch,Stretching - Mobility,P2,True,PASS,POSTURE_CAUSAL,Purpose; Purpose/Steps,Attributes posture/tightness to a single lifestyle cause or implies one exercise corrects it without assessment.,Describe the movement/muscles and mobility target; avoid diagnosing a posture problem or promising to reverse it.
ea_lying_knee_hugs_lower_back_stretch,Lying Knee Hugs Lower Back Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,"The 'safest possible' claim was removed, but 'relieves compression' and 'first thing that helps a stiff back' remain treatment-like. Describe supported lumbar/hip flexion and gentle mobility instead.","Replace with relative, observable wording; safety depends on load, technique, symptoms, environment and individual capacity.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment."
ea_lying_knees_to_floor_lower_back_stretch,Lying Knees to Floor Lower Back Stretch,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,The absolute safety wording is fixed. The comparative claim that rotation is lost faster than other directions remains unnecessary; describe the supported rotation directly.,"Replace with relative, observable wording; safety depends on load, technique, symptoms, environment and individual capacity.; State the direct effect of the exercise without ranking it against another method."
ea_lying_knees_to_floor_lower_back_stretch,Lying Knees to Floor Lower Back Stretch,Stretching - Mobility,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_overhead_triceps_stretch_side_angle,Overhead Triceps Stretch Side Angle,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Overhead Triceps Stretch Side Angle, Overhand Tricep Stretching Single Arm.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_revolved_head_to_knee,Revolved Head to Knee,Stretching - Mobility,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect."
ea_revolved_head_to_knee,Revolved Head to Knee,Stretching - Mobility,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_runner_stretch,Runner Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_seated_single_leg_hamstring_stretch,Seated Single Leg Hamstring Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_side_chest_stretch_on_wall,Side Chest Stretch on Wall,Stretching - Mobility,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_single_arm_extended_pull_downwards_biceps_stretch,Single Arm Extended Pull Downwards Biceps Stretch,Stretching - Mobility,P1,True,PASS,JOINT_LOCK,Steps,"Uses 'lock' at a knee/elbow, which can be interpreted as forceful hyperextension.",Use 'fully extend without forceful hyperextension' or simply 'straighten under control'.
ea_standing_bow_hamstring_stretch,Standing Bow Hamstring Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_standing_hamstring_calf_stretch_with_resistance_band,Standing Hamstring Calf Stretch with Resistance Band,Stretching - Mobility,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_standing_lateral_stretch,Standing Lateral Stretch,Stretching - Mobility,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_standing_quadriceps_stretch,Standing Quadriceps Stretch,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Standing Quadriceps Stretch, Standing Quadriceps Stretch Side Angle.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_standing_quadriceps_stretch_side_angle,Standing Quadriceps Stretch Side Angle,Stretching - Mobility,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Standing Quadriceps Stretch, Standing Quadriceps Stretch Side Angle.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_band_bent_over_one_arm_kickback,Band Bent Over One Arm Kickback,Triceps,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
